event_id,stratum_id,date,case,case_label,tmax_anomaly_c,heatwave_indicator
HRF-0062,HRF-0062,2014-07-04,0,Matched control day,2.379999999999999,1.0
HRF-0062,HRF-0062,2014-07-11,0,Matched control day,-0.509999999999998,0.0
HRF-0062,HRF-0062,2014-07-25,0,Matched control day,-0.759999999999998,0.0
HRF-0063,HRF-0063,2014-09-21,1,Event day,-13.561999999999998,0.0
HRF-0063,HRF-0063,2014-09-07,0,Matched control day,-3.8619999999999983,0.0
HRF-0063,HRF-0063,2014-09-14,0,Matched control day,-5.481999999999999,0.0
HRF-0063,HRF-0063,2014-09-28,0,Matched control day,-13.741999999999996,0.0
HRF-0064,HRF-0064,2014-11-25,1,Event day,-7.531000000000002,0.0
HRF-0064,HRF-0064,2014-11-04,0,Matched control day,-2.4310000000000045,0.0
HRF-0064,HRF-0064,2014-11-11,0,Matched control day,-10.481000000000002,0.0
HRF-0064,HRF-0064,2014-11-18,0,Matched control day,-8.991000000000003,0.0
HRF-0105,HRF-0105,2019-02-04,1,Event day,-9.392999999999995,0.0
HRF-0105,HRF-0105,2019-02-11,0,Matched control day,-6.052999999999997,0.0
HRF-0105,HRF-0105,2019-02-18,0,Matched control day,-6.952999999999999,0.0
HRF-0105,HRF-0105,2019-02-25,0,Matched control day,1.1970000000000027,0.0
HRF-0065,HRF-0065,2014-12-28,1,Event day,-14.591000000000005,0.0
HRF-0065,HRF-0065,2014-12-07,0,Matched control day,-6.671000000000003,0.0
HRF-0065,HRF-0065,2014-12-14,0,Matched control day,-1.6310000000000038,0.0
HRF-0065,HRF-0065,2014-12-21,0,Matched control day,-8.601000000000003,0.0
HRF-0067,HRF-0067,2015-03-10,1,Event day,-2.6499999999999986,0.0
HRF-0067,HRF-0067,2015-03-03,0,Matched control day,-2.369999999999997,0.0
HRF-0067,HRF-0067,2015-03-17,0,Matched control day,0.1400000000000005,0.0
HRF-0067,HRF-0067,2015-03-24,0,Matched control day,-0.5899999999999999,0.0
HRF-0067,HRF-0067,2015-03-31,0,Matched control day,0.1300000000000025,0.0
HRF-0083,HRF-0083,2016-11-09,1,Event day,-2.7310000000000016,0.0
HRF-0083,HRF-0083,2016-11-02,0,Matched control day,-2.350999999999999,0.0
HRF-0083,HRF-0083,2016-11-16,0,Matched control day,-1.8210000000000013,0.0
HRF-0083,HRF-0083,2016-11-23,0,Matched control day,-2.131,0.0
HRF-0083,HRF-0083,2016-11-30,0,Matched control day,-2.591000000000001,0.0
HRF-0068,HRF-0068,2015-03-17,1,Event day,-0.0299999999999975,0.0
HRF-0068,HRF-0068,2015-03-03,0,Matched control day,-6.789999999999999,0.0
HRF-0068,HRF-0068,2015-03-10,0,Matched control day,-4.4499999999999975,0.0
HRF-0068,HRF-0068,2015-03-24,0,Matched control day,-8.729999999999999,0.0
HRF-0068,HRF-0068,2015-03-31,0,Matched control day,-3.649999999999999,0.0
HRF-0069,HRF-0069,2015-04-15,1,Event day,0.0899999999999998,1.0
HRF-0069,HRF-0069,2015-04-01,0,Matched control day,-1.2199999999999989,0.0
HRF-0069,HRF-0069,2015-04-08,0,Matched control day,-1.93,0.0
HRF-0069,HRF-0069,2015-04-22,0,Matched control day,-0.5899999999999999,0.0
HRF-0069,HRF-0069,2015-04-29,0,Matched control day,-0.2899999999999991,0.0
HRF-0070,HRF-0070,2015-05-19,1,Event day,-2.530999999999999,0.0
HRF-0070,HRF-0070,2015-05-05,0,Matched control day,-8.321,0.0
HRF-0070,HRF-0070,2015-05-12,0,Matched control day,-6.350999999999999,0.0
HRF-0070,HRF-0070,2015-05-26,0,Matched control day,-0.0010000000000012,0.0
HRF-0098,HRF-0098,2018-04-30,1,Event day,-3.3099999999999987,0.0
HRF-0098,HRF-0098,2018-04-02,0,Matched control day,-7.239999999999998,0.0
HRF-0098,HRF-0098,2018-04-09,0,Matched control day,-5.409999999999998,0.0
HRF-0098,HRF-0098,2018-04-16,0,Matched control day,-5.9499999999999975,0.0
HRF-0098,HRF-0098,2018-04-23,0,Matched control day,-4.639999999999999,0.0
HRF-0071,HRF-0071,2015-07-25,1,Event day,-4.272000000000006,0.0
HRF-0071,HRF-0071,2015-07-04,0,Matched control day,-6.362000000000002,0.0
HRF-0071,HRF-0071,2015-07-11,0,Matched control day,-9.012,0.0
HRF-0071,HRF-0071,2015-07-18,0,Matched control day,-7.702000000000005,0.0
HRF-0073,HRF-0073,2015-11-21,1,Event day,-11.686000000000003,0.0
HRF-0073,HRF-0073,2015-11-07,0,Matched control day,-4.006000000000002,0.0
HRF-0073,HRF-0073,2015-11-14,0,Matched control day,-1.8860000000000028,0.0
HRF-0073,HRF-0073,2015-11-28,0,Matched control day,-10.216000000000005,0.0
HRF-0095,HRF-0095,2018-02-11,1,Event day,-10.794000000000004,0.0
HRF-0095,HRF-0095,2018-02-04,0,Matched control day,-7.454000000000005,0.0
HRF-0095,HRF-0095,2018-02-18,0,Matched control day,-3.884000000000005,0.0
HRF-0095,HRF-0095,2018-02-25,0,Matched control day,-1.6440000000000057,0.0
HRF-0074,HRF-0074,2015-12-08,1,Event day,-1.6300000000000026,0.0
HRF-0074,HRF-0074,2015-12-01,0,Matched control day,-0.9800000000000004,0.0
HRF-0074,HRF-0074,2015-12-15,0,Matched control day,-1.93,0.0
HRF-0074,HRF-0074,2015-12-22,0,Matched control day,-1.8000000000000007,0.0
HRF-0074,HRF-0074,2015-12-29,0,Matched control day,-1.93,0.0
HRF-0076,HRF-0076,2016-01-12,1,Event day,-4.081,0.0
HRF-0076,HRF-0076,2016-01-05,0,Matched control day,-2.471,0.0
HRF-0076,HRF-0076,2016-01-19,0,Matched control day,-9.831,0.0
HRF-0076,HRF-0076,2016-01-26,0,Matched control day,-0.1109999999999988,0.0
HRF-0104,HRF-0104,2019-01-12,1,Event day,-3.0909999999999997,0.0
HRF-0104,HRF-0104,2019-01-05,0,Matched control day,-4.930999999999999,0.0
HRF-0104,HRF-0104,2019-01-19,0,Matched control day,-7.561,0.0
HRF-0104,HRF-0104,2019-01-26,0,Matched control day,-3.711,0.0
HRF-0127,HRF-0127,2021-08-13,1,Event day,-2.7319999999999998,0.0
HRF-0127,HRF-0127,2021-08-06,0,Matched control day,-7.222000000000001,0.0
HRF-0127,HRF-0127,2021-08-20,0,Matched control day,-5.552,0.0
HRF-0127,HRF-0127,2021-08-27,0,Matched control day,-8.161999999999999,0.0
HRF-0151,HRF-0151,2024-09-17,1,Event day,-4.792999999999999,0.0
HRF-0151,HRF-0151,2024-09-03,0,Matched control day,-5.243000000000002,0.0
HRF-0151,HRF-0151,2024-09-10,0,Matched control day,-7.433,0.0
HRF-0151,HRF-0151,2024-09-24,0,Matched control day,-7.702999999999999,0.0
HRF-0152,HRF-0152,2024-12-13,1,Event day,-7.85,0.0
HRF-0152,HRF-0152,2024-12-06,0,Matched control day,0.1600000000000001,0.0
HRF-0152,HRF-0152,2024-12-20,0,Matched control day,-4.000000000000001,0.0
HRF-0152,HRF-0152,2024-12-27,0,Matched control day,-6.720000000000001,0.0
HRF-0153,HRF-0153,2024-12-24,1,Event day,-3.630000000000001,0.0
HRF-0153,HRF-0153,2024-12-03,0,Matched control day,-2.6000000000000014,0.0
HRF-0153,HRF-0153,2024-12-10,0,Matched control day,-4.760000000000001,0.0
HRF-0153,HRF-0153,2024-12-17,0,Matched control day,-4.36,0.0
HRF-0153,HRF-0153,2024-12-31,0,Matched control day,-8.450000000000001,0.0
HRF-0157,HRF-0157,2025-01-27,1,Event day,0.0890000000000004,0.0
HRF-0157,HRF-0157,2025-01-06,0,Matched control day,-1.0009999999999994,0.0
HRF-0157,HRF-0157,2025-01-13,0,Matched control day,-7.930999999999999,0.0
HRF-0157,HRF-0157,2025-01-20,0,Matched control day,-9.241,0.0
HRF-0077,HRF-0077,2016-01-13,1,Event day,-4.340999999999999,0.0
HRF-0077,HRF-0077,2016-01-06,0,Matched control day,-3.491,0.0
HRF-0077,HRF-0077,2016-01-20,0,Matched control day,-11.161,0.0
HRF-0077,HRF-0077,2016-01-27,0,Matched control day,-0.1509999999999998,0.0
HRF-0078,HRF-0078,2016-03-28,1,Event day,-1.5020000000000024,0.0
HRF-0078,HRF-0078,2016-03-07,0,Matched control day,-4.892,0.0
HRF-0078,HRF-0078,2016-03-14,0,Matched control day,-4.981999999999999,0.0
HRF-0078,HRF-0078,2016-03-21,0,Matched control day,-3.192,0.0
HRF-0079,HRF-0079,2016-05-03,1,Event day,-8.077000000000002,0.0
HRF-0079,HRF-0079,2016-05-10,0,Matched control day,-9.807000000000002,0.0
HRF-0079,HRF-0079,2016-05-17,0,Matched control day,-6.767000000000003,0.0
HRF-0079,HRF-0079,2016-05-24,0,Matched control day,-7.037000000000003,0.0
HRF-0079,HRF-0079,2016-05-31,0,Matched control day,-3.017000000000003,0.0
HRF-0109,HRF-0109,2019-05-24,1,Event day,3.3729999999999976,0.0
HRF-0109,HRF-0109,2019-05-03,0,Matched control day,-5.427000000000003,0.0
HRF-0109,HRF-0109,2019-05-10,0,Matched control day,-3.7070000000000007,0.0
HRF-0109,HRF-0109,2019-05-17,0,Matched control day,-2.527000000000001,0.0
HRF-0109,HRF-0109,2019-05-31,0,Matched control day,-2.9770000000000003,0.0
HRF-0144,HRF-0144,2024-02-23,1,Event day,-17.161000000000005,0.0
HRF-0144,HRF-0144,2024-02-02,0,Matched control day,-11.581000000000008,0.0
HRF-0144,HRF-0144,2024-02-09,0,Matched control day,-7.841000000000006,0.0
HRF-0144,HRF-0144,2024-02-16,0,Matched control day,-5.491000000000005,0.0
HRF-0080,HRF-0080,2016-06-01,1,Event day,-7.2719999999999985,0.0
HRF-0080,HRF-0080,2016-06-08,0,Matched control day,-4.751999999999999,0.0
HRF-0080,HRF-0080,2016-06-15,0,Matched control day,-8.791999999999998,0.0
HRF-0080,HRF-0080,2016-06-22,0,Matched control day,0.2780000000000022,0.0
HRF-0080,HRF-0080,2016-06-29,0,Matched control day,-6.251999999999999,0.0
HRF-0082,HRF-0082,2016-08-19,1,Event day,-7.239000000000001,0.0
HRF-0082,HRF-0082,2016-08-05,0,Matched control day,-3.889000000000003,0.0
HRF-0082,HRF-0082,2016-08-12,0,Matched control day,-1.429000000000002,0.0
HRF-0082,HRF-0082,2016-08-26,0,Matched control day,-1.0890000000000022,0.0
HRF-0086,HRF-0086,2017-01-19,1,Event day,-4.350999999999999,0.0
HRF-0086,HRF-0086,2017-01-05,0,Matched control day,-5.400999999999998,0.0
HRF-0086,HRF-0086,2017-01-12,0,Matched control day,-2.4609999999999985,0.0
HRF-0086,HRF-0086,2017-01-26,0,Matched control day,-4.890999999999998,0.0
HRF-0088,HRF-0088,2017-06-14,1,Event day,-2.280999999999999,0.0
HRF-0088,HRF-0088,2017-06-07,0,Matched control day,-1.9609999999999983,0.0
HRF-0088,HRF-0088,2017-06-21,0,Matched control day,0.1090000000000017,0.0
HRF-0088,HRF-0088,2017-06-28,0,Matched control day,-0.4009999999999962,0.0
HRF-0102,HRF-0102,2018-07-22,1,Event day,0.5279999999999987,1.0
HRF-0102,HRF-0102,2018-07-01,0,Matched control day,2.7279999999999944,0.0
HRF-0102,HRF-0102,2018-07-08,0,Matched control day,1.137999999999998,0.0
HRF-0102,HRF-0102,2018-07-15,0,Matched control day,0.0579999999999998,0.0
HRF-0102,HRF-0102,2018-07-29,0,Matched control day,-0.9420000000000002,0.0
HRF-0089,HRF-0089,2017-06-14,1,Event day,-0.0929999999999999,0.0
HRF-0089,HRF-0089,2017-06-07,0,Matched control day,-4.852999999999998,0.0
HRF-0089,HRF-0089,2017-06-21,0,Matched control day,4.857000000000003,0.0
HRF-0089,HRF-0089,2017-06-28,0,Matched control day,-6.202999999999999,0.0
HRF-0090,HRF-0090,2017-07-14,1,Event day,0.2100000000000008,0.0
HRF-0090,HRF-0090,2017-07-07,0,Matched control day,-0.259999999999998,0.0
HRF-0090,HRF-0090,2017-07-21,0,Matched control day,-0.4599999999999973,0.0
HRF-0090,HRF-0090,2017-07-28,0,Matched control day,-0.129999999999999,0.0
HRF-0091,HRF-0091,2017-07-22,1,Event day,-4.279999999999998,0.0
HRF-0091,HRF-0091,2017-07-01,0,Matched control day,-3.8299999999999983,0.0
HRF-0091,HRF-0091,2017-07-08,0,Matched control day,0.5100000000000051,0.0
HRF-0091,HRF-0091,2017-07-15,0,Matched control day,-5.669999999999998,0.0
HRF-0091,HRF-0091,2017-07-29,0,Matched control day,-1.9600000000000009,0.0
HRF-0093,HRF-0093,2017-12-30,1,Event day,-2.801,0.0
HRF-0093,HRF-0093,2017-12-02,0,Matched control day,-3.3710000000000004,0.0
HRF-0093,HRF-0093,2017-12-09,0,Matched control day,-7.381,0.0
HRF-0093,HRF-0093,2017-12-16,0,Matched control day,-6.841,0.0
HRF-0093,HRF-0093,2017-12-23,0,Matched control day,-1.5210000000000008,0.0
HRF-0094,HRF-0094,2018-02-01,1,Event day,-8.812000000000005,0.0
HRF-0094,HRF-0094,2018-02-08,0,Matched control day,-10.072000000000006,0.0
HRF-0094,HRF-0094,2018-02-15,0,Matched control day,-10.482000000000006,0.0
HRF-0094,HRF-0094,2018-02-22,0,Matched control day,-1.802000000000005,0.0
HRF-0097,HRF-0097,2018-04-07,1,Event day,-13.374000000000002,0.0
HRF-0097,HRF-0097,2018-04-14,0,Matched control day,1.7459999999999989,0.0
HRF-0097,HRF-0097,2018-04-21,0,Matched control day,-6.134000000000002,0.0
HRF-0097,HRF-0097,2018-04-28,0,Matched control day,-1.7540000000000011,0.0
HRF-0100,HRF-0100,2018-05-01,1,Event day,2.658999999999999,0.0
HRF-0100,HRF-0100,2018-05-08,0,Matched control day,-0.5810000000000031,0.0
HRF-0100,HRF-0100,2018-05-15,0,Matched control day,-0.0410000000000003,0.0
HRF-0100,HRF-0100,2018-05-22,0,Matched control day,-1.0010000000000012,0.0
HRF-0100,HRF-0100,2018-05-29,0,Matched control day,-0.8110000000000035,0.0
HRF-0103,HRF-0103,2018-09-05,1,Event day,-1.2829999999999977,0.0
HRF-0103,HRF-0103,2018-09-12,0,Matched control day,-3.812999999999999,0.0
HRF-0103,HRF-0103,2018-09-19,0,Matched control day,2.497,1.0
HRF-0103,HRF-0103,2018-09-26,0,Matched control day,1.0470000000000006,0.0
HRF-0106,HRF-0106,2019-02-05,1,Event day,-5.706000000000003,0.0
HRF-0106,HRF-0106,2019-02-12,0,Matched control day,-4.006000000000002,0.0
HRF-0106,HRF-0106,2019-02-19,0,Matched control day,-2.3160000000000025,0.0
HRF-0106,HRF-0106,2019-02-26,0,Matched control day,3.963999999999999,0.0
HRF-0107,HRF-0107,2019-03-14,1,Event day,-1.2910000000000004,0.0
HRF-0107,HRF-0107,2019-03-07,0,Matched control day,-10.821000000000002,0.0
HRF-0107,HRF-0107,2019-03-21,0,Matched control day,-10.381,0.0
HRF-0107,HRF-0107,2019-03-28,0,Matched control day,-6.041,0.0
HRF-0110,HRF-0110,2019-05-29,1,Event day,-5.332000000000001,0.0
HRF-0110,HRF-0110,2019-05-01,0,Matched control day,-9.572,0.0
HRF-0110,HRF-0110,2019-05-08,0,Matched control day,-10.182,0.0
HRF-0110,HRF-0110,2019-05-15,0,Matched control day,-5.271999999999999,0.0
HRF-0110,HRF-0110,2019-05-22,0,Matched control day,2.328000000000003,0.0
HRF-0111,HRF-0111,2019-06-07,1,Event day,-0.971,0.0
HRF-0111,HRF-0111,2019-06-14,0,Matched control day,1.3989999999999974,0.0
HRF-0111,HRF-0111,2019-06-21,0,Matched control day,-1.6110000000000009,0.0
HRF-0111,HRF-0111,2019-06-28,0,Matched control day,-5.061,0.0
HRF-0112,HRF-0112,2019-06-10,1,Event day,-9.551000000000002,0.0
HRF-0112,HRF-0112,2019-06-03,0,Matched control day,-10.391000000000002,0.0
HRF-0112,HRF-0112,2019-06-17,0,Matched control day,-5.511000000000003,0.0
HRF-0112,HRF-0112,2019-06-24,0,Matched control day,-3.551000000000002,0.0
HRF-0113,HRF-0113,2019-08-14,1,Event day,-11.401000000000003,0.0
HRF-0113,HRF-0113,2019-08-07,0,Matched control day,-2.1610000000000014,0.0
HRF-0113,HRF-0113,2019-08-21,0,Matched control day,-10.451,0.0
HRF-0113,HRF-0113,2019-08-28,0,Matched control day,1.7190000000000012,1.0
HRF-0114,HRF-0114,2019-11-14,1,Event day,-7.363,0.0
HRF-0114,HRF-0114,2019-11-07,0,Matched control day,-4.573,0.0
HRF-0114,HRF-0114,2019-11-21,0,Matched control day,-7.163,0.0
HRF-0114,HRF-0114,2019-11-28,0,Matched control day,-2.883000000000001,0.0
HRF-0115,HRF-0115,2019-11-16,1,Event day,-4.073,0.0
HRF-0115,HRF-0115,2019-11-02,0,Matched control day,-0.7430000000000003,0.0
HRF-0115,HRF-0115,2019-11-09,0,Matched control day,-8.323,0.0
HRF-0115,HRF-0115,2019-11-23,0,Matched control day,-4.202999999999999,0.0
HRF-0115,HRF-0115,2019-11-30,0,Matched control day,-9.443,0.0
HRF-0116,HRF-0116,2019-11-27,1,Event day,-6.135999999999999,0.0
HRF-0116,HRF-0116,2019-11-06,0,Matched control day,-0.9059999999999988,0.0
HRF-0116,HRF-0116,2019-11-13,0,Matched control day,-5.905999999999999,0.0
HRF-0116,HRF-0116,2019-11-20,0,Matched control day,-6.286000000000001,0.0
HRF-0117,HRF-0117,2019-12-06,1,Event day,-4.991,0.0
HRF-0117,HRF-0117,2019-12-13,0,Matched control day,-2.721,0.0
HRF-0117,HRF-0117,2019-12-20,0,Matched control day,1.1989999999999998,0.0
HRF-0117,HRF-0117,2019-12-27,0,Matched control day,-1.4810000000000003,0.0
HRF-0119,HRF-0119,2020-07-13,1,Event day,-2.071999999999999,0.0
HRF-0119,HRF-0119,2020-07-06,0,Matched control day,-0.6419999999999995,0.0
HRF-0119,HRF-0119,2020-07-20,0,Matched control day,-3.411999999999999,0.0
HRF-0119,HRF-0119,2020-07-27,0,Matched control day,-3.1019999999999968,0.0
HRF-0120,HRF-0120,2020-07-27,1,Event day,0.4679999999999964,0.0
HRF-0120,HRF-0120,2020-07-06,0,Matched control day,-2.302,0.0
HRF-0120,HRF-0120,2020-07-13,0,Matched control day,-4.522000000000002,0.0
HRF-0120,HRF-0120,2020-07-20,0,Matched control day,2.5479999999999947,0.0
HRF-0122,HRF-0122,2020-08-29,1,Event day,-13.322999999999997,0.0
HRF-0122,HRF-0122,2020-08-01,0,Matched control day,1.757000000000005,1.0
HRF-0122,HRF-0122,2020-08-08,0,Matched control day,0.3370000000000033,1.0
HRF-0122,HRF-0122,2020-08-15,0,Matched control day,-6.782999999999998,0.0
HRF-0122,HRF-0122,2020-08-22,0,Matched control day,-3.3930000000000007,0.0
HRF-0123,HRF-0123,2020-10-08,1,Event day,-4.171000000000003,0.0
HRF-0123,HRF-0123,2020-10-01,0,Matched control day,-0.6610000000000014,0.0
HRF-0123,HRF-0123,2020-10-15,0,Matched control day,-7.201000000000002,0.0
HRF-0123,HRF-0123,2020-10-22,0,Matched control day,-5.7010000000000005,0.0
HRF-0123,HRF-0123,2020-10-29,0,Matched control day,-8.981000000000002,0.0
HRF-0124,HRF-0124,2020-11-12,1,Event day,-1.5309999999999988,0.0
HRF-0124,HRF-0124,2020-11-05,0,Matched control day,-2.120999999999995,0.0
HRF-0124,HRF-0124,2020-11-19,0,Matched control day,-1.341000000000001,0.0
HRF-0124,HRF-0124,2020-11-26,0,Matched control day,-1.811,0.0
HRF-0125,HRF-0125,2020-11-18,1,Event day,-1.3510000000000026,0.0
HRF-0125,HRF-0125,2020-11-04,0,Matched control day,-7.871000000000002,0.0
HRF-0125,HRF-0125,2020-11-11,0,Matched control day,-3.121000000000002,0.0
HRF-0125,HRF-0125,2020-11-25,0,Matched control day,0.1289999999999977,0.0
HRF-0156,HRF-0156,2025-01-23,1,Event day,-13.585,0.0
HRF-0156,HRF-0156,2025-01-02,0,Matched control day,-13.645000000000003,0.0
HRF-0156,HRF-0156,2025-01-09,0,Matched control day,-3.5950000000000024,0.0
HRF-0156,HRF-0156,2025-01-16,0,Matched control day,-13.085,0.0
HRF-0156,HRF-0156,2025-01-30,0,Matched control day,-12.255000000000004,0.0
HRF-0126,HRF-0126,2021-03-09,1,Event day,-4.943000000000001,0.0
HRF-0126,HRF-0126,2021-03-02,0,Matched control day,-8.323000000000002,0.0
HRF-0126,HRF-0126,2021-03-16,0,Matched control day,-9.053000000000004,0.0
HRF-0126,HRF-0126,2021-03-23,0,Matched control day,2.776999999999997,0.0
HRF-0126,HRF-0126,2021-03-30,0,Matched control day,-0.6630000000000003,0.0
HRF-0128,HRF-0128,2021-08-29,1,Event day,-7.007999999999999,0.0
HRF-0128,HRF-0128,2021-08-01,0,Matched control day,-7.018000000000001,0.0
HRF-0128,HRF-0128,2021-08-08,0,Matched control day,-4.648,0.0
HRF-0128,HRF-0128,2021-08-15,0,Matched control day,0.8119999999999976,1.0
HRF-0128,HRF-0128,2021-08-22,0,Matched control day,-1.7779999999999987,0.0
HRF-0129,HRF-0129,2021-10-14,1,Event day,-2.3200000000000003,0.0
HRF-0129,HRF-0129,2021-10-07,0,Matched control day,-1.0700000000000005,0.0
HRF-0129,HRF-0129,2021-10-21,0,Matched control day,-1.120000000000001,0.0
HRF-0129,HRF-0129,2021-10-28,0,Matched control day,-2.16,0.0
HRF-0131,HRF-0131,2022-01-09,1,Event day,-5.721,0.0
HRF-0131,HRF-0131,2022-01-02,0,Matched control day,3.029,0.0
HRF-0131,HRF-0131,2022-01-16,0,Matched control day,-6.470999999999999,0.0
HRF-0131,HRF-0131,2022-01-23,0,Matched control day,-7.460999999999999,0.0
HRF-0131,HRF-0131,2022-01-30,0,Matched control day,-12.791,0.0
HRF-0132,HRF-0132,2022-09-16,1,Event day,0.3000000000000042,0.0
HRF-0132,HRF-0132,2022-09-02,0,Matched control day,-4.199999999999999,0.0
HRF-0132,HRF-0132,2022-09-09,0,Matched control day,1.25,0.0
HRF-0132,HRF-0132,2022-09-23,0,Matched control day,-1.8299999999999983,0.0
HRF-0132,HRF-0132,2022-09-30,0,Matched control day,3.700000000000003,0.0
HRF-0134,HRF-0134,2022-10-09,1,Event day,-6.872000000000003,0.0
HRF-0134,HRF-0134,2022-10-02,0,Matched control day,-4.762000000000004,0.0
HRF-0134,HRF-0134,2022-10-16,0,Matched control day,-6.952000000000005,0.0
HRF-0134,HRF-0134,2022-10-23,0,Matched control day,-8.552000000000003,0.0
HRF-0134,HRF-0134,2022-10-30,0,Matched control day,-8.582000000000004,0.0
HRF-0136,HRF-0136,2022-11-05,1,Event day,5.050000000000001,0.0
HRF-0136,HRF-0136,2022-11-12,0,Matched control day,2.16,0.0
HRF-0136,HRF-0136,2022-11-19,0,Matched control day,-13.2,0.0
HRF-0136,HRF-0136,2022-11-26,0,Matched control day,-5.3100000000000005,0.0
HRF-0138,HRF-0138,2022-11-24,1,Event day,-13.341,0.0
HRF-0138,HRF-0138,2022-11-03,0,Matched control day,-2.610999999999999,0.0
HRF-0138,HRF-0138,2022-11-10,0,Matched control day,-12.341,0.0
HRF-0138,HRF-0138,2022-11-17,0,Matched control day,-15.470999999999998,0.0
HRF-0140,HRF-0140,2023-04-09,1,Event day,-4.582000000000001,0.0
HRF-0140,HRF-0140,2023-04-02,0,Matched control day,-3.622,0.0
HRF-0140,HRF-0140,2023-04-16,0,Matched control day,0.7079999999999984,0.0
HRF-0140,HRF-0140,2023-04-23,0,Matched control day,-2.7520000000000024,0.0
HRF-0140,HRF-0140,2023-04-30,0,Matched control day,-5.412000000000003,0.0
HRF-0142,HRF-0142,2023-09-17,1,Event day,-3.760000000000005,0.0
HRF-0142,HRF-0142,2023-09-03,0,Matched control day,-2.8400000000000034,0.0
HRF-0142,HRF-0142,2023-09-10,0,Matched control day,-2.5800000000000054,0.0
HRF-0142,HRF-0142,2023-09-24,0,Matched control day,-1.5100000000000051,0.0
HRF-0143,HRF-0143,2024-02-22,1,Event day,1.3069999999999986,0.0
HRF-0143,HRF-0143,2024-02-01,0,Matched control day,-1.623000000000001,0.0
HRF-0143,HRF-0143,2024-02-08,0,Matched control day,-1.1630000000000005,0.0
HRF-0143,HRF-0143,2024-02-15,0,Matched control day,-0.9230000000000018,0.0
HRF-0143,HRF-0143,2024-02-29,0,Matched control day,0.5569999999999986,0.0
HRF-0146,HRF-0146,2024-03-14,1,Event day,-3.915000000000001,0.0
HRF-0146,HRF-0146,2024-03-07,0,Matched control day,-6.085000000000001,0.0
HRF-0146,HRF-0146,2024-03-21,0,Matched control day,-3.745000000000001,0.0
HRF-0146,HRF-0146,2024-03-28,0,Matched control day,-1.0450000000000008,0.0
HRF-0147,HRF-0147,2024-03-28,1,Event day,-0.2509999999999976,0.0
HRF-0147,HRF-0147,2024-03-07,0,Matched control day,-2.230999999999998,0.0
HRF-0147,HRF-0147,2024-03-14,0,Matched control day,-0.4409999999999954,0.0
HRF-0147,HRF-0147,2024-03-21,0,Matched control day,0.4990000000000023,1.0
HRF-0149,HRF-0149,2024-04-07,1,Event day,-2.436,0.0
HRF-0149,HRF-0149,2024-04-14,0,Matched control day,-1.6260000000000012,0.0
HRF-0149,HRF-0149,2024-04-21,0,Matched control day,-9.746,0.0
HRF-0149,HRF-0149,2024-04-28,0,Matched control day,-5.426,0.0
HRF-0150,HRF-0150,2024-05-21,1,Event day,-5.615000000000004,0.0
HRF-0150,HRF-0150,2024-05-07,0,Matched control day,-2.0950000000000024,0.0
HRF-0150,HRF-0150,2024-05-14,0,Matched control day,-4.125000000000004,0.0
HRF-0150,HRF-0150,2024-05-28,0,Matched control day,-0.2950000000000017,0.0
HRF-0154,HRF-0154,2025-01-15,1,Event day,-0.5530000000000008,0.0
HRF-0154,HRF-0154,2025-01-01,0,Matched control day,-1.5429999999999993,0.0
HRF-0154,HRF-0154,2025-01-08,0,Matched control day,-2.3930000000000007,0.0
HRF-0154,HRF-0154,2025-01-22,0,Matched control day,-2.1129999999999995,0.0
HRF-0154,HRF-0154,2025-01-29,0,Matched control day,-3.0429999999999997,0.0
HRF-0188,HRF-0188,2025-12-09,1,Event day,-1.34,0.0
HRF-0188,HRF-0188,2025-12-02,0,Matched control day,-1.1400000000000006,0.0
HRF-0188,HRF-0188,2025-12-16,0,Matched control day,-0.3200000000000003,0.0
HRF-0188,HRF-0188,2025-12-23,0,Matched control day,-2.3299999999999983,0.0
HRF-0188,HRF-0188,2025-12-30,0,Matched control day,-2.1499999999999986,0.0
HRF-0155,HRF-0155,2025-01-21,1,Event day,-1.13,0.0
HRF-0155,HRF-0155,2025-01-07,0,Matched control day,-0.4900000000000002,0.0
HRF-0155,HRF-0155,2025-01-14,0,Matched control day,-0.5800000000000001,0.0
HRF-0155,HRF-0155,2025-01-28,0,Matched control day,1.33,0.0
HRF-0158,HRF-0158,2025-01-29,1,Event day,-3.671,0.0
HRF-0158,HRF-0158,2025-01-01,0,Matched control day,-0.6910000000000025,0.0
HRF-0158,HRF-0158,2025-01-08,0,Matched control day,-1.8610000000000009,0.0
HRF-0158,HRF-0158,2025-01-15,0,Matched control day,-0.8910000000000018,0.0
HRF-0158,HRF-0158,2025-01-22,0,Matched control day,-1.3910000000000018,0.0
HRF-0159,HRF-0159,2025-02-11,1,Event day,-1.5420000000000051,0.0
HRF-0159,HRF-0159,2025-02-04,0,Matched control day,1.367999999999995,1.0
HRF-0159,HRF-0159,2025-02-18,0,Matched control day,-6.202000000000005,0.0
HRF-0159,HRF-0159,2025-02-25,0,Matched control day,-0.8020000000000032,0.0
HRF-0160,HRF-0160,2025-02-13,1,Event day,-4.989999999999998,0.0
HRF-0160,HRF-0160,2025-02-06,0,Matched control day,-4.219999999999999,0.0
HRF-0160,HRF-0160,2025-02-20,0,Matched control day,-4.25,0.0
HRF-0160,HRF-0160,2025-02-27,0,Matched control day,-3.719999999999999,0.0
