event_id,stratum_id,date,case,latitude,longitude,tmax_c,tmax_lag1_c,tmax_lag2_c,tmax_lag3_c,tmax_p85_c,tmax_p90_c,tmax_p95_c,tmax_anomaly_c,tmax_percentile_0_100,heatwave_indicator,hw_p85_3d,hw_p90_2d,hw_p90_3d,hw_p90_4d,hw_p95_3d,hw_p90_3d_no_floor,dewpoint_c,precipitation_mm,wind_speed_ms,weather_status,era5_sampling_radius_km
HRF-0079,HRF-0079,2016-05-03,1.0,32.06167,118.77778,24.03292236328128,23.66443786621096,28.738671875000023,27.279626464843773,29.52793960571292,30.34577484130861,31.543936157226582,-6.312852478027345,31.827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.528922017415368,0.0,3.284965643207343,completed,
HRF-0079,HRF-0079,2016-05-10,0.0,32.06167,118.77778,20.946130371093773,20.660668945312523,14.845010375976583,20.32444152832033,29.52793960571292,30.34577484130861,31.543936157226582,-9.399644470214843,12.258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72617429097494,0.0,0.9522058624712652,completed,
HRF-0079,HRF-0079,2016-05-17,0.0,32.06167,118.77778,23.976220703125023,23.66285095214846,15.289208984375025,27.023858642578148,29.52793960571292,30.34577484130861,31.543936157226582,-6.369554138183595,31.290322580645164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.103362655639671,0.0008523463748133,3.379344360451736,completed,
HRF-0079,HRF-0079,2016-05-24,0.0,32.06167,118.77778,25.56739196777346,22.919961547851585,20.6379333496094,18.2558532714844,29.52793960571292,30.34577484130861,31.543936157226582,-4.778382873535158,47.31182795698925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.089593505859398,0.0017646175365371,1.7752196552274817,completed,
HRF-0079,HRF-0079,2016-05-31,0.0,32.06167,118.77778,27.426309204101585,25.795083618164085,23.329400634765648,22.434869384765648,29.52793960571292,30.34577484130861,31.543936157226582,-2.9194656372070327,67.31182795698925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64981613159182,43.36850643147727,1.5637232577191695,completed,
HRF-0078,HRF-0078,2016-03-28,1.0,25.40177,55.47878,33.933511352539085,31.95905456542971,30.447854614257835,26.455682373046898,31.50127792358401,32.52717895507815,34.06184082031252,1.406332397460936,94.6236559139785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.195753987630212,0.0,2.1471301385248056,completed,
HRF-0078,HRF-0078,2016-03-07,0.0,25.40177,55.47878,28.69162902832033,28.7807556152344,28.21042785644533,28.512597656250023,31.50127792358401,32.52717895507815,34.06184082031252,-3.835549926757814,62.688172043010745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02587471008303,0.0768899917602539,1.2470601323379733,completed,
HRF-0078,HRF-0078,2016-03-14,0.0,25.40177,55.47878,27.19129333496096,27.68720397949221,26.368814086914085,24.71363220214846,31.50127792358401,32.52717895507815,34.06184082031252,-5.335885620117189,47.74193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.770101801554404,0.7576584815929266,2.55038206561978,completed,
HRF-0078,HRF-0078,2016-03-21,0.0,25.40177,55.47878,29.70186767578128,26.797387695312523,26.74012145996096,26.583367919921898,31.50127792358401,32.52717895507815,34.06184082031252,-2.8253112792968764,72.04301075268818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.747321701049827,0.2174079418182373,0.9311595293104388,completed,
HRF-0080,HRF-0080,2016-06-01,1.0,48.8646,2.3984,19.976892089843773,16.23267517089846,14.510842895507835,18.129174804687523,26.13461990356448,27.410081481933616,29.18932037353517,-7.433189392089844,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.804479853312216,2.311813831283871,2.6092288737708884,completed,
